Alveoli,Count
C5A10Ch2H15d1_A,3
C3A9Ch4H4d1_B,2
C4A7Ch3H9d2_A,4
C4A7Ch3H9d1_A,4
C1A3Ch5H15d2_A,1
C2A8Ch10H9d2_B,1
C4A6Ch2H3d1_A,2
C4A7Ch3H1d2_A,2
C5A2Ch3H12d1_B,2
C5A2Ch11H10d2_B,2
C4A7Ch4H3d1_A,1
C3A13Ch1H3d1_B,2
C1A6Ch1H3d1_A,2
C3A13Ch5H10d2_B,1
C5A10Ch4H12d2_B,1
C7A2Ch1H17d1_A,2
C5A10Ch2H15d2_A,3
C3A9Ch4H4d2_B,2
C4A7Ch3H10d1_A,4
C4A7Ch3H10d1_B,4
C1A3Ch5H16d1_A,1
C2A11Ch4H13d1_B,1
C4A6Ch2H3d2_A,2
C4A7Ch3H2d1_A,2
C5A2Ch3H12d2_A,2
C5A2Ch11H11d1_A,2
C4A7Ch4H3d2_B,1
C3A13Ch1H3d2_B,2
C1A6Ch1H3d2_B,2
C3A13Ch5H11d1_A,1
C5A13Ch6H16d2_B,1
C3A10Ch8H14d1_A,2
C5A11Ch12H13d1_A,2
C3A14Ch4H2d1_B,2
C4A7Ch3H11d1_A,4
C4A7Ch3H10d2_B,4
C1A3Ch5H16d1_B,1
C2A11Ch4H13d2_B,1
C4A6Ch2H3d2_B,2
C4A7Ch3H2d1_B,2
C5A2Ch3H12d2_B,2
C5A2Ch11H11d1_B,2
C4A7Ch4H3d2_A,1
C3A13Ch1H3d2_A,2
C1A6Ch1H3d2_A,2
C3A13Ch5H11d2_A,1
C6A3Ch5H16d1_A,3
C7A2Ch1H10d2_B,2
C5A13Ch8H14d1_A,3
C3A14Ch4H2d2_B,2
C4A7Ch3H11d2_A,4
C4A7Ch3H10d2_A,4
C1A3Ch5H16d2_B,1
C3A3Ch5H13d1_A,1
C4A6Ch2H4d1_B,2
C4A7Ch3H2d2_A,2
C5A2Ch3H13d1_B,2
C5A2Ch11H11d2_B,2
C4A7Ch4H4d1_A,1
C3A13Ch1H4d1_A,2
C1A6Ch1H4d1_A,2
C3A13Ch5H11d1_B,1
C6A5Ch2H4d1_B,1
C3A10Ch9H15d2_A,2
C5A13Ch8H14d2_B,3
C4A3Ch3H10d1_A,2
C4A7Ch3H12d1_A,4
C4A7Ch3H11d1_B,4
C1A3Ch5H16d2_A,1
C3A3Ch5H13d1_B,1
C4A6Ch2H4d1_A,2
C4A7Ch3H2d2_B,2
C5A2Ch3H13d1_A,2
C5A2Ch11H11d2_A,2
C4A7Ch4H4d1_B,1
C3A13Ch1H4d1_B,2
C1A6Ch1H4d1_B,2
C3A13Ch5H12d1_A,1
C6A8Ch1H6d1_A,2
C6A7Ch11H7d1_B,2
C6A6Ch5H17d1_A,2
C4A3Ch3H10d2_A,2
C4A7Ch3H13d1_B,4
C4A7Ch3H11d2_B,4
C1A3Ch5H17d1_B,1
C3A3Ch5H13d2_A,1
C4A6Ch2H4d2_A,2
C4A7Ch3H3d1_A,2
C5A2Ch3H13d2_A,2
C5A2Ch11H12d1_A,2
C4A7Ch4H4d2_B,1
C3A13Ch1H4d2_B,2
C1A6Ch1H4d2_A,2
C3A13Ch5H12d2_B,1
C6A8Ch6H1d2_A,4
C6A7Ch11H3d2_A,2
C6A6Ch5H17d2_A,2
C4A4Ch9H3d1_B,3
C4A7Ch3H13d2_A,4
C4A7Ch3H12d1_B,4
C1A3Ch5H17d1_A,1
C3A3Ch5H13d2_B,1
C4A6Ch2H4d2_B,2
C4A7Ch3H3d1_B,2
C5A2Ch3H13d2_B,2
C5A2Ch11H12d1_B,2
C4A7Ch4H4d2_A,1
C3A13Ch1H4d2_A,2
C1A6Ch1H4d2_B,2
C3A13Ch5H13d1_A,1
C8A10Ch6H9d1_B,2
C3A10Ch7H12d2_B,2
C6A10Ch5H14d1_B,2
C4A7Ch10H15d1_B,2
C4A7Ch3H14d2_B,4
C4A7Ch3H12d2_B,4
C1A3Ch5H17d2_B,1
C3A4Ch2H16d1_A,1
C4A6Ch2H5d1_B,2
C4A7Ch3H3d2_A,2
C5A2Ch3H14d1_B,2
C5A2Ch11H12d2_B,2
C4A7Ch4H5d1_B,1
C3A13Ch1H5d1_A,2
C1A6Ch1H5d1_A,2
C3A13Ch5H13d2_A,1
C8A11Ch10H10d2_A,2
C6A7Ch11H16d2_B,2
C6A10Ch5H14d2_B,2
C4A7Ch10H15d2_B,2
C4A7Ch3H16d1_A,4
C4A7Ch3H12d2_A,4
C1A3Ch5H17d2_A,1
C3A10Ch8H11d1_B,4
C4A6Ch2H5d1_A,2
C4A7Ch3H3d2_B,2
C5A2Ch3H14d1_A,2
C5A2Ch11H12d2_A,2
C4A7Ch4H5d1_A,1
C3A13Ch1H5d1_B,2
C1A6Ch1H5d1_B,2
C3A13Ch5H13d1_B,1
C2A3Ch1H3d1_B,1
C7A2Ch1H11d2_A,2
C6A14Ch9H8d1_B,2
C4A8Ch11H16d1_B,2
C4A7Ch3H16d1_B,4
C4A7Ch3H13d1_A,4
C1A3Ch5H18d1_B,1
C3A10Ch8H11d2_B,4
C4A6Ch2H5d2_A,2
C4A7Ch3H4d1_A,2
C5A2Ch3H14d2_A,2
C5A2Ch11H13d1_A,2
C4A7Ch4H5d2_B,1
C3A13Ch1H5d2_B,2
C1A6Ch1H5d2_B,2
C3A13Ch5H14d1_B,1
C2A4Ch4H16d1_B,4
C3A10Ch7H15d2_B,2
C7A12Ch7H6d1_A,2
C4A8Ch11H16d2_B,2
C4A7Ch3H17d2_B,4
C4A7Ch3H13d2_B,4
C1A3Ch5H18d1_A,1
C3A12Ch8H16d1_B,1
C4A6Ch2H5d2_B,2
C4A7Ch3H4d1_B,2
C5A2Ch3H14d2_B,2
C5A2Ch11H13d1_B,2
C4A7Ch4H5d2_A,1
C3A13Ch1H5d2_A,2
C1A6Ch1H5d2_A,2
C3A13Ch5H15d1_A,1
C4A6Ch3H13d1_A,2
C7A2Ch1H16d2_A,2
C7A12Ch7H6d2_A,2
C4A8Ch12H16d1_B,2
C4A7Ch3H14d1_A,4
C1A3Ch5H18d2_A,1
C3A12Ch8H16d2_B,1
C4A6Ch2H6d1_A,2
C4A7Ch3H4d2_A,2
C5A2Ch3H15d1_A,2
C5A2Ch11H13d2_B,2
C4A7Ch4H6d1_B,1
C3A13Ch1H6d1_B,2
C1A6Ch1H6d1_A,2
C3A13Ch5H15d1_B,1
C4A6Ch3H13d2_A,2
C7A2Ch1H18d2_B,2
C7A14Ch9H3d1_A,2
C4A8Ch12H16d2_B,2
C4A7Ch3H14d1_B,4
C1A3Ch5H18d2_B,1
C3A12Ch9H16d1_B,1
C4A6Ch2H6d1_B,2
C4A7Ch3H4d2_B,2
C5A2Ch3H15d1_B,2
C5A2Ch11H13d2_A,2
C4A7Ch4H6d1_A,1
C3A13Ch1H6d1_A,2
C1A6Ch1H6d1_B,2
C3A13Ch5H16d1_A,1
C4A7Ch7H6d2_B,1
C3A10Ch8H9d2_B,2
C7A14Ch9H3d2_A,2
C4A10Ch4H6d1_B,2
C4A7Ch3H14d2_A,4
C1A3Ch6H14d1_A,1
C3A12Ch9H16d2_B,1
C4A6Ch2H6d2_A,2
C4A7Ch3H5d1_A,4
C5A2Ch3H15d2_A,2
C5A2Ch11H14d1_A,3
C4A7Ch4H6d2_A,1
C3A13Ch1H6d2_A,2
C1A6Ch1H6d2_A,2
C3A13Ch5H16d2_A,1
C4A14Ch8H15d1_A,1
C3A10Ch7H12d2_A,2
C8A8Ch3H8d1_B,2
C4A10Ch4H6d2_B,2
C4A7Ch3H15d1_B,4
C1A3Ch6H14d1_B,1
C3A13Ch5H5d1_B,1
C4A6Ch2H6d2_B,2
C4A7Ch3H5d1_B,4
C5A2Ch3H15d2_B,2
C5A2Ch11H14d1_B,2
C4A7Ch4H6d2_B,1
C3A13Ch1H6d2_B,2
C1A6Ch1H6d2_B,2
C3A13Ch5H16d1_B,1
C4A14Ch8H15d2_A,1
C3A10Ch8H9d1_A,2
C8A8Ch3H8d2_B,2
C4A11Ch7H5d1_B,2
C4A7Ch3H15d1_A,4
C1A3Ch6H14d2_A,1
C3A13Ch5H5d2_B,1
C4A6Ch2H7d1_A,2
C4A7Ch3H5d2_A,4
C5A2Ch3H16d1_A,2
C5A2Ch11H14d2_A,3
C4A7Ch4H7d1_B,1
C3A13Ch1H7d1_A,2
C1A6Ch1H7d1_A,2
C3A13Ch5H17d1_A,1
C5A1Ch3H2d1_A,1
C7A2Ch2H14d1_B,2
C8A9Ch11H9d1_A,2
C4A11Ch7H5d2_B,2
C4A7Ch3H15d2_A,4
C1A3Ch6H14d2_B,1
C4A1Ch12H15d1_B,1
C4A6Ch2H7d1_B,2
C4A7Ch3H5d2_B,4
C5A2Ch3H16d1_B,2
C5A2Ch11H14d2_B,2
C4A7Ch4H7d1_A,1
C3A13Ch1H7d1_B,2
C1A6Ch1H7d1_B,4
C3A13Ch5H17d1_B,1
C5A7Ch9H7d1_B,1
C3A10Ch7H11d2_A,2
C8A9Ch11H9d2_A,2
C4A11Ch11H3d1_A,2
C4A7Ch3H15d2_B,4
C1A3Ch6H15d1_B,1
C4A1Ch12H15d2_B,1
C4A6Ch2H7d2_A,2
C4A7Ch3H6d1_A,4
C5A2Ch3H16d2_A,2
C5A2Ch11H15d1_B,2
C4A7Ch4H7d2_A,1
C3A13Ch1H7d2_B,2
C1A6Ch1H7d2_B,2
C3A13Ch5H17d2_B,1
C5A10Ch2H15d1_A,3
C6A7Ch11H7d1_A,2
C8A10Ch7H8d1_B,2
C4A11Ch11H3d2_A,2
C4A7Ch3H16d2_A,4
C1A3Ch6H15d1_A,1
C4A6Ch12H1d1_A,1
C4A6Ch2H7d2_B,2
C4A7Ch3H6d1_B,4
C5A2Ch3H16d2_B,2
C5A2Ch11H15d1_A,2
C4A7Ch4H7d2_B,1
C3A13Ch1H7d2_A,2
C1A6Ch1H7d2_A,2
C3A13Ch5H18d1_A,1
C5A10Ch4H12d1_B,1
C3A10Ch8H16d1_B,2
C8A10Ch7H8d2_B,2
C5A6Ch5H9d1_A,2
C4A7Ch3H16d2_B,4
C1A3Ch6H15d2_B,1
C4A6Ch12H1d1_B,1
C4A6Ch2H8d1_A,2
C4A7Ch3H6d2_A,4
C5A2Ch3H17d1_B,2
C5A2Ch11H15d2_A,2
C4A7Ch4H8d1_A,1
C3A13Ch1H8d1_B,2
C1A6Ch1H8d1_A,2
C3A13Ch5H18d2_B,1
C5A13Ch6H16d1_B,1
C3A10Ch8H15d1_B,2
C5A11Ch12H13d2_A,2
C4A7Ch3H17d1_B,4
C1A3Ch6H15d2_A,1
C4A6Ch12H1d2_B,1
C4A6Ch2H8d1_B,2
C4A7Ch3H6d2_B,4
C5A2Ch3H17d1_A,2
C5A2Ch11H15d2_B,2
C4A7Ch4H8d1_B,1
C3A13Ch1H8d1_A,2
C1A6Ch1H8d1_B,2
C4A11Ch5H18d1_B,1
C6A3Ch5H16d2_A,3
C6A7Ch11H15d1_B,2
C6A3Ch5H16d1_A,3
C4A7Ch3H17d1_A,4
C1A3Ch6H16d1_A,1
C4A6Ch12H1d2_A,1
C4A6Ch2H8d2_A,2
C4A7Ch3H7d1_A,4
C5A2Ch3H17d2_A,2
C5A2Ch11H16d1_A,2
C4A7Ch4H8d2_B,1
C3A13Ch1H8d2_B,2
C1A6Ch1H8d2_A,2
C4A11Ch5H18d2_B,1
C6A5Ch2H4d2_B,1
C3A10Ch7H16d2_B,2
C6A3Ch5H16d2_A,3
C4A7Ch3H17d2_A,4
C1A3Ch6H16d1_B,1
C4A6Ch12H2d1_B,1
C4A6Ch2H8d2_B,2
C4A7Ch3H7d1_B,4
C5A2Ch3H17d2_B,2
C5A2Ch11H16d1_B,2
C4A7Ch4H8d2_A,1
C3A13Ch1H8d2_A,2
C1A6Ch1H8d2_B,2
C5A2Ch12H14d1_A,1
C6A5Ch3H18d2_B,1
C3A10Ch8H15d2_A,2
C6A15Ch10H3d1_A,2
C4A7Ch3H18d1_B,4
C1A3Ch6H16d2_A,1
C4A6Ch12H2d1_A,1
C4A6Ch2H9d1_A,2
C4A7Ch3H7d2_A,4
C5A2Ch3H18d1_A,2
C5A2Ch11H16d2_B,2
C4A7Ch4H9d1_B,1
C3A13Ch1H9d1_A,2
C1A6Ch1H9d1_A,2
C5A2Ch12H14d1_B,1
C6A6Ch6H14d1_B,3
C3A10Ch7H13d1_A,2
C6A15Ch10H3d2_A,2
C4A7Ch3H18d1_A,4
C1A3Ch6H16d2_B,1
C4A6Ch12H2d2_A,1
C4A6Ch2H9d1_B,2
C4A7Ch3H7d2_B,4
C5A2Ch3H18d1_B,2
C5A2Ch11H16d2_A,2
C4A7Ch4H9d1_A,1
C3A13Ch1H9d1_B,2
C1A6Ch1H9d1_B,2
C5A2Ch12H14d2_B,1
C6A6Ch6H14d2_B,3
C7A2Ch2H14d2_B,2
C7A10Ch8H8d1_B,2
C4A7Ch3H18d2_A,4
C1A3Ch6H17d1_B,1
C4A6Ch12H2d2_B,1
C4A6Ch2H9d2_A,2
C4A7Ch3H8d1_A,4
C5A2Ch3H18d2_A,2
C5A2Ch11H17d1_A,2
C4A7Ch4H9d2_A,1
C3A13Ch1H9d2_B,2
C1A6Ch1H9d2_B,2
C5A13Ch4H6d2_B,1
C6A8Ch6H1d1_A,4
C7A2Ch2H11d2_A,2
C7A10Ch8H8d2_B,2
C4A7Ch3H18d2_B,4
C1A3Ch6H17d1_A,1
C4A6Ch12H3d1_B,1
C4A6Ch2H9d2_B,2
C4A7Ch3H8d1_B,4
C5A2Ch3H18d2_B,2
C5A2Ch11H17d1_B,2
C4A7Ch4H9d2_B,1
C3A13Ch1H9d2_A,2
C1A6Ch1H9d2_A,2
C5A13Ch8H14d1_A,3
C8A10Ch6H9d2_B,2
C3A10Ch7H18d1_A,2
C8A8Ch3H7d1_B,2
C1A3Ch6H17d2_A,1
C4A6Ch12H3d1_A,1
C4A6Ch2H10d1_A,2
C4A7Ch3H8d2_A,4
C5A2Ch4H10d1_A,2
C5A2Ch11H17d2_A,2
C4A7Ch4H10d1_B,1
C3A13Ch1H10d1_A,2
C1A6Ch1H10d1_B,2
C5A13Ch8H14d2_A,1
C8A11Ch10H10d1_A,2
C6A7Ch10H16d2_B,2
C1A3Ch6H17d2_B,1
C4A6Ch12H3d2_A,1
C4A6Ch2H10d1_B,2
C4A7Ch3H8d2_B,4
C5A2Ch4H10d1_B,2
C5A2Ch11H17d2_B,2
C4A7Ch4H10d1_A,1
C3A13Ch1H10d1_B,2
C1A6Ch1H10d1_A,2
C6A5Ch1H15d1_A,1
C3A10Ch7H13d1_B,2
C1A3Ch6H18d1_B,1
C4A6Ch12H3d2_B,1
C4A6Ch2H10d2_A,2
C4A7Ch3H9d1_B,4
C5A2Ch4H10d2_A,2
C5A2Ch11H18d1_A,2
C4A7Ch4H10d2_A,1
C3A13Ch1H10d2_A,2
C1A6Ch1H10d2_A,2
C6A5Ch1H15d1_B,1
C3A10Ch8H14d2_B,2
C1A3Ch6H18d1_A,1
C4A6Ch12H4d1_B,1
C4A6Ch2H10d2_B,2
C4A7Ch3H9d1_A,4
C5A2Ch4H10d2_B,2
C5A2Ch11H18d1_B,2
C4A7Ch4H10d2_B,1
C3A13Ch1H10d2_B,2
C1A6Ch1H10d2_B,2
C6A5Ch1H15d2_B,1
C6A7Ch11H8d2_A,2
C1A3Ch6H18d2_A,1
C4A6Ch12H4d1_A,1
C4A6Ch2H11d1_B,2
C4A7Ch3H9d2_B,4
C5A2Ch4H11d1_A,2
C5A2Ch11H18d2_B,2
C4A7Ch4H11d1_B,1
C3A13Ch1H11d1_B,2
C1A6Ch1H11d1_A,2
C6A5Ch1H16d1_B,1
C3A10Ch8H9d2_A,2
C1A3Ch6H18d2_B,1
C4A6Ch12H4d2_A,1
C4A6Ch2H11d1_A,2
C4A7Ch3H9d2_A,4
C5A2Ch4H11d1_B,2
C5A2Ch11H18d2_A,2
C4A7Ch4H11d1_A,1
C3A13Ch1H11d1_A,2
C1A6Ch1H11d1_B,2
C6A5Ch1H16d2_B,1
C7A2Ch2H15d2_B,2
C1A3Ch10H1d1_B,1
C4A6Ch12H4d2_B,1
C4A6Ch2H11d2_A,2
C4A7Ch3H10d1_A,4
C5A2Ch4H11d2_A,2
C5A13Ch2H14d1_A,2
C4A7Ch4H11d2_A,1
C3A13Ch1H11d2_B,2
C1A6Ch1H11d2_B,2
C6A5Ch1H17d1_A,1
C6A7Ch10H17d1_B,2
C1A3Ch10H1d1_A,1
C4A6Ch12H5d1_A,1
C4A6Ch2H11d2_B,2
C4A7Ch3H10d1_B,4
C5A2Ch4H11d2_B,2
C5A13Ch2H14d1_B,2
C4A7Ch4H11d2_B,1
C3A13Ch1H11d2_A,2
C1A6Ch1H11d2_A,2
C6A5Ch2H15d2_B,1
C6A7Ch11H1d2_A,2
C1A3Ch10H1d2_A,1
C4A6Ch12H5d1_B,1
C4A6Ch2H12d1_B,2
C4A7Ch3H10d2_A,4
C5A2Ch4H12d1_B,2
C5A13Ch2H14d2_A,2
C4A7Ch4H12d1_B,1
C3A13Ch1H12d1_B,2
C1A6Ch1H12d1_A,2
C6A5Ch2H16d2_B,1
C3A10Ch9H9d2_B,2
C1A3Ch10H1d2_B,1
C4A6Ch12H5d2_B,1
C4A6Ch2H12d1_A,2
C4A7Ch3H10d2_B,4
C5A2Ch4H12d1_A,2
C5A13Ch2H14d2_B,2
C4A7Ch4H12d1_A,1
C3A13Ch1H12d1_A,2
C1A6Ch1H12d1_B,2
C6A5Ch2H17d1_A,1
C3A10Ch7H13d2_B,2
C1A3Ch10H2d1_B,1
C4A6Ch12H5d2_A,1
C4A6Ch2H12d2_A,2
C4A7Ch3H11d1_A,4
C5A2Ch4H12d2_A,2
C5A13Ch2H15d1_A,2
C4A7Ch4H12d2_A,1
C3A13Ch1H12d2_A,2
C1A6Ch1H12d2_A,2
C6A5Ch2H18d1_A,1
C6A7Ch11H11d2_A,2
C1A3Ch10H2d1_A,1
C4A6Ch12H6d1_B,1
C4A6Ch2H12d2_B,2
C4A7Ch3H11d1_B,4
C5A2Ch4H12d2_B,2
C5A13Ch2H15d1_B,2
C4A7Ch4H12d2_B,1
C3A13Ch1H12d2_B,2
C1A6Ch1H12d2_B,2
C6A5Ch2H18d2_B,1
C7A2Ch2H12d1_B,2
C1A3Ch10H2d2_B,1
C4A6Ch12H6d1_A,1
C4A6Ch2H13d1_A,2
C4A7Ch3H11d2_A,4
C5A2Ch4H13d1_A,3
C5A13Ch2H15d2_A,2
C4A7Ch4H13d1_A,1
C3A13Ch1H13d1_A,2
C1A6Ch1H13d1_A,2
C6A7Ch1H2d1_B,2
C6A7Ch11H6d2_B,2
C1A3Ch10H2d2_A,1
C4A6Ch12H6d2_A,1
C4A6Ch2H13d1_B,2
C4A7Ch3H11d2_B,4
C5A2Ch4H13d1_B,2
C5A13Ch2H15d2_B,2
C4A7Ch4H13d1_B,1
C3A13Ch1H13d1_B,2
C1A6Ch1H13d1_B,2
C6A7Ch1H2d2_B,2
C3A10Ch9H11d2_A,2
C1A3Ch10H3d1_B,1
C4A6Ch12H6d2_B,1
C4A6Ch2H13d2_A,2
C4A7Ch3H12d1_A,4
C5A2Ch4H13d2_A,3
C5A13Ch2H16d1_A,2
C4A7Ch4H13d2_B,1
C3A13Ch1H13d2_A,2
C1A6Ch1H13d2_A,2
C3A13Ch5H4d2_A,1
C3A10Ch9H13d1_B,2
C1A3Ch10H3d1_A,1
C4A6Ch12H7d1_A,1
C4A6Ch2H13d2_B,2
C4A7Ch3H12d1_B,4
C5A2Ch4H13d2_B,2
C5A13Ch2H16d1_B,2
C4A7Ch4H13d2_A,1
C3A13Ch1H13d2_B,2
C1A6Ch1H13d2_B,2
C3A13Ch5H4d2_B,1
C6A7Ch11H3d1_A,2
C1A3Ch10H3d2_A,1
C4A6Ch12H7d1_B,1
C4A6Ch2H14d1_A,2
C4A7Ch3H12d2_B,4
C5A2Ch4H14d1_A,2
C5A13Ch2H16d2_A,2
C4A7Ch4H14d1_A,1
C3A13Ch1H14d1_B,2
C1A6Ch1H14d1_A,2
C3A13Ch5H6d1_A,1
C6A7Ch11H8d1_A,2
C1A3Ch10H3d2_B,1
C4A6Ch12H7d2_A,1
C4A6Ch2H14d1_B,2
C4A7Ch3H12d2_A,4
C5A2Ch4H14d1_B,2
C5A13Ch2H16d2_B,2
C4A7Ch4H14d1_B,1
C3A13Ch1H14d1_A,2
C1A6Ch1H14d1_B,2
C3A13Ch5H6d2_A,1
C6A7Ch10H14d2_B,2
C1A3Ch10H4d1_B,1
C4A6Ch12H7d2_B,1
C4A6Ch2H14d2_A,2
C4A7Ch3H13d1_A,4
C5A2Ch4H14d2_A,2
C5A13Ch2H17d1_A,2
C4A7Ch4H14d2_A,1
C3A13Ch1H14d2_B,2
C1A6Ch1H14d2_B,2
C3A13Ch5H6d2_B,1
C3A10Ch9H14d1_B,2
C1A3Ch10H4d1_A,1
C4A6Ch12H8d1_A,1
C4A6Ch2H14d2_B,2
C4A7Ch3H13d1_B,4
C5A2Ch4H14d2_B,2
C5A13Ch2H17d1_B,2
C4A7Ch4H14d2_B,1
C3A13Ch1H14d2_A,2
C1A6Ch1H14d2_A,2
C3A13Ch5H7d1_A,1
C3A10Ch8H13d1_A,2
C1A3Ch10H4d2_B,1
C4A6Ch12H8d1_B,1
C4A6Ch2H15d1_A,2
C4A7Ch3H13d2_A,4
C5A2Ch4H15d1_A,2
C5A13Ch2H17d2_B,2
C4A7Ch4H15d1_A,1
C3A13Ch1H15d1_B,2
C1A6Ch1H15d1_B,2
C3A13Ch5H7d2_A,1
C3A10Ch7H18d2_A,2
C1A3Ch10H4d2_A,1
C4A6Ch12H8d2_B,1
C4A6Ch2H15d1_B,2
C4A7Ch3H13d2_B,4
C5A2Ch4H15d1_B,2
C5A13Ch2H17d2_A,2
C4A7Ch4H15d1_B,1
C3A13Ch1H15d1_A,2
C1A6Ch1H15d1_A,2
C3A13Ch5H8d1_A,1
C6A7Ch11H4d2_B,2
C1A3Ch10H5d1_A,1
C4A6Ch12H8d2_A,1
C4A6Ch2H15d2_A,2
C4A7Ch3H14d1_A,4
C5A2Ch4H15d2_A,2
C5A13Ch2H18d1_A,2
C4A7Ch4H15d2_A,1
C3A13Ch1H15d2_B,2
C1A6Ch1H15d2_A,2
C3A13Ch5H8d2_A,1
C3A10Ch9H18d2_B,2
C1A3Ch10H5d1_B,1
C4A6Ch12H9d1_A,1
C4A6Ch2H15d2_B,2
C4A7Ch3H14d1_B,4
C5A2Ch4H15d2_B,2
C5A13Ch2H18d1_B,2
C4A7Ch4H15d2_B,1
C3A13Ch1H15d2_A,2
C1A6Ch1H15d2_B,2
C3A13Ch5H8d1_B,1
C6A7Ch11H12d2_A,2
C1A3Ch10H5d2_A,1
C4A6Ch12H9d1_B,1
C4A6Ch2H16d1_B,2
C4A7Ch3H14d2_B,4
C5A2Ch4H16d1_A,2
C5A13Ch2H18d2_A,2
C4A7Ch4H16d1_A,1
C3A13Ch1H16d1_A,2
C1A6Ch1H16d1_B,2
C3A13Ch5H8d2_B,1
C3A10Ch8H16d2_A,2
C1A3Ch10H5d2_B,1
C4A6Ch12H9d2_A,1
C4A6Ch2H16d1_A,2
C4A7Ch3H14d2_A,4
C5A2Ch4H16d1_B,2
C5A13Ch2H18d2_B,2
C4A7Ch4H16d1_B,1
C3A13Ch1H16d1_B,2
C1A6Ch1H16d1_A,2
C3A13Ch5H9d1_A,1
C6A7Ch11H12d1_A,2
C1A3Ch10H6d1_A,1
C4A6Ch12H9d2_B,1
C4A6Ch2H16d2_A,2
C4A7Ch3H15d1_B,4
C5A2Ch4H16d2_B,2
C5A13Ch3H14d1_A,2
C4A7Ch4H16d2_A,1
C3A13Ch1H16d2_A,2
C1A6Ch1H16d2_B,2
C3A13Ch5H9d2_A,1
C7A2Ch1H13d2_B,2
C1A3Ch10H6d1_B,1
C4A6Ch12H10d1_A,1
C4A6Ch2H16d2_B,2
C4A7Ch3H15d1_A,4
C5A2Ch4H16d2_A,2
C5A13Ch3H14d1_B,2
C4A7Ch4H16d2_B,1
C3A13Ch1H16d2_B,2
C1A6Ch1H16d2_A,2
C3A13Ch5H9d1_B,1
C6A7Ch11H9d1_A,2
C1A3Ch10H6d2_B,1
C4A6Ch12H10d1_B,1
C4A6Ch2H17d1_B,2
C4A7Ch3H15d2_A,4
C5A2Ch4H17d1_A,2
C5A13Ch3H14d2_A,2
C4A7Ch4H17d1_A,1
C3A13Ch1H17d1_A,2
C1A6Ch1H17d1_A,2
C3A13Ch5H10d2_A,1
C3A10Ch7H9d2_A,2
C1A3Ch10H6d2_A,1
C4A6Ch12H10d2_A,1
C4A6Ch2H17d1_A,2
C4A7Ch3H15d2_B,4
C5A2Ch4H17d1_B,2
C5A13Ch3H14d2_B,2
C4A7Ch4H17d1_B,1
C3A13Ch1H17d1_B,2
C1A6Ch1H17d1_B,2
C3A13Ch5H11d2_B,1
C7A2Ch1H11d1_A,2
C1A3Ch10H7d1_B,1
C4A6Ch12H10d2_B,1
C4A6Ch2H17d2_A,2
C4A7Ch3H16d1_A,4
C5A2Ch4H17d2_A,2
C5A13Ch3H15d1_A,2
C4A7Ch4H17d2_B,1
C3A13Ch1H17d2_B,2
C1A6Ch1H17d2_A,2
C3A13Ch5H12d2_A,1
C7A2Ch2H10d1_A,2
C1A3Ch10H7d1_A,1
C4A6Ch12H11d1_A,1
C4A6Ch2H17d2_B,2
C4A7Ch3H16d1_B,4
C5A2Ch4H17d2_B,2
C5A13Ch3H15d1_B,2
C4A7Ch4H17d2_A,1
C3A13Ch1H17d2_A,2
C1A6Ch1H17d2_B,2
C3A13Ch5H12d1_B,1
C6A7Ch10H16d2_A,2
C1A3Ch10H7d2_B,1
C4A6Ch12H11d1_B,1
C4A6Ch2H18d1_A,2
C4A7Ch3H16d2_A,4
C5A2Ch4H18d1_A,2
C5A13Ch3H15d2_A,2
C4A7Ch4H18d1_B,1
C3A13Ch1H18d1_A,2
C1A6Ch1H18d1_A,2
C3A13Ch5H13d2_B,1
C3A10Ch8H11d2_A,4
C1A3Ch10H7d2_A,1
C4A6Ch12H11d2_A,1
C4A6Ch2H18d1_B,2
C4A7Ch3H16d2_B,4
C5A2Ch4H18d1_B,2
C5A13Ch3H15d2_B,2
C4A7Ch4H18d1_A,1
C3A13Ch1H18d1_B,2
C1A6Ch1H18d1_B,2
C3A13Ch5H14d1_A,1
C6A7Ch11H16d1_A,2
C1A3Ch10H8d1_B,1
C4A6Ch12H11d2_B,1
C4A6Ch2H18d2_A,2
C4A7Ch3H17d1_A,4
C5A2Ch4H18d2_A,2
C5A13Ch3H16d1_A,3
C4A7Ch4H18d2_A,1
C3A13Ch1H18d2_B,2
C1A6Ch1H18d2_A,2
C3A13Ch5H14d2_A,1
C3A10Ch8H10d1_A,2
C1A3Ch10H8d1_A,1
C4A6Ch12H12d1_A,1
C4A6Ch2H18d2_B,2
C4A7Ch3H17d1_B,4
C5A2Ch4H18d2_B,2
C5A13Ch3H16d2_A,3
C4A11Ch8H8d1_A,2
C3A13Ch1H18d2_A,2
C1A6Ch1H18d2_B,2
C3A13Ch5H14d2_B,1
C3A10Ch7H14d2_B,2
C1A3Ch10H8d2_B,1
C4A6Ch12H12d1_B,1
C4A7Ch3H17d2_B,4
C5A2Ch5H10d1_A,2
C5A13Ch3H17d1_B,2
C4A11Ch8H8d1_B,2
C3A13Ch2H1d1_B,2
C1A6Ch10H1d1_B,2
C3A13Ch5H15d2_A,1
C7A2Ch1H11d1_B,2
C1A3Ch10H8d2_A,1
C4A6Ch12H12d2_A,1
C4A7Ch3H17d2_A,4
C5A2Ch5H10d1_B,2
C5A13Ch3H17d1_A,2
C4A11Ch8H8d2_A,2
